plot_ID,tree_ID,species,DBH_cm,status,height_m,decay_class,to be cut,notes
OSFCD1gap1,14,ACSA,16,stump,0.06,2,NO,
OSFCD1gap1,15,FRAM,38.2,stump,0.19,1,NO,
OSFCD1gap1,16,ACSA,39.5,stump,0.18,2,NO,
OSFCD1mat1,1,ACSA,14.9,stump,0.23,1,NO,
OSFCD1mat1,2,FRAM,65.4,live,,,NO,
OSFCD1mat1,3,ACSA,83.7,stump,0.23,2,NO,
OSFCD1mat1,4,ACSA,61.4,stump,0.29,2,NO,
OSFCD1mat1,5,FRAM,69.2,stump,0.06,1,NO,
OSFCD1mat1,6,ACSA,11.5,live,,,NO,
OSFCD1mat1,7,ACSA,14.3,live,,,NO,
OSFCD1mat1,8,ACSA,26,live,,,NO,
OSFCD1mat1,9,FRAM,24.7,live,,,NO,
OSFCD1mat1,10,ACSA,26.5,live,,,NO,
OSFCD1mat1,11,ACSA,16.5,stump,0.13,1,NO,
OSFCD1mat1,12,ACSA,13.5,stump,0.14,1,NO,
OSFCD1mat1,13,ACSA,46.9,stump,0.27,1,NO,
OSFCD1mat1,14,FRAM,43.6,live,,,NO,
OSFCD1mat1,15,ACSA,23.3,live,,,NO,
OSFCD1mat1,16,ACSA,62.4,live,,,NO,
OSFCD1mat1,17,ACSA,14.9,stump,0.15,2,NO,
OSFCD1mat1,18,ACSA,11.1,stump,0.12,1,NO,
OSFCD1mat1,19,ACSA,18.4,stump,0.17,2,NO,
OSFCD1mat1,20,FRAM,70.4,stump,0.35,1,NO,
OSFCD1mat1,21,ACSA,21.7,stump,0.1,2,NO,
OSFCD1mat1,22,ACSA,63.9,stump,0.19,1,NO,
OSFCD1mat1,23,UNK,16.3,stump,0.26,4,NO,
OSFCD1gap2,1,BELE,39.8,live,,,NO,black birch
OSFCD1gap2,2,FRAM,62.4,stump,0.13,2,NO,
OSFCD1gap2,3,ACSP2,30.6,stump,0.09,2,NO,
OSFCD1gap2,4,ACSA,58,live,,,NO,
OSFCD1gap2,5,ACSA,45,live,,,NO,
OSFCD1gap2,6,UNK,12.3,stump,0.3,3,NO,
OSFCD1gap2,7,FAGR,47.3,stump,0.21,2,NO,
OSFCD1gap2,8,UNK,41.7,stump,0.18,4,NO,
OSFCD1gap2,9,FRAM,64.9,stump,0.24,2,NO,
OSFCD1gap2,10,FRAM,67.7,stump,0.35,2,NO,
OSFCD1gap2,11,ACSA,32.4,live,,,NO,
OSFCD1gap2,12,FRAM,49.4,stump,0.17,1,NO,
OSFCD1gap2,13,PIST,18.4,stump,0.22,1,NO,
OSFCD1gap2,14,PIST,18.4,stump,0.22,1,NO,
OSFCD1gap2,15,FRAM,66.4,stump,0.1,2,NO,
OSFCD1gap2,16,ACSA,20,live,,,NO,
OSFCD1gap2,17,FRAM,79.5,stump,0.29,1,NO,
OSFCD1gap2,18,ACSA,36.9,live,,,NO,
OSFCD1gap2,19,UNK,46.2,stump,0.06,2,NO,
OSFCD1gap2,20,UNK,27.2,stump,0.1,3,NO,
OSFCD1gap2,21,UNK,9.4,stump,0.14,2,NO,
OSFCD1gap2,22,UNK,23.7,stump,0.09,2,NO,
OSFCD1mat2,1,TSCA,57.3,live,,,NO,
OSFCD1mat2,2,TSCA,34.8,stump,0.16,3,NO,
OSFCD1mat2,3,ACRU,44.3,live,,,YES,
OSFCD1mat2,4,BELE,18.4,live,,,NO,
OSFCD1mat2,5,ACSA,13.3,live,,,NO,
OSFCD1mat2,6,UNK,51.9,stump,0.28,4,NO,
OSFCD1mat2,7,ACRU,35.5,snag,3.5,1,NO,
OSFCD1mat2,8,ACSA,12.9,live,,,NO,
OSFCD1mat2,9,ACRU,31.8,live,,,NO,
OSFCD1mat2,10,ACRU,20.6,snag,5.5,2,NO,
OSFCD1mat2,11,FRAM,30.9,live,,,NO,
OSFCD1mat2,12,FAGR,12.2,snag,6,1,NO,
OSFCD1mat2,13,ACSA,17.5,live,,,NO,
OSFCD1mat2,14,FRAM,33.2,live,,,YES,
OSFCD1mat2,15,UNK,22.2,stump,0.19,4,NO,
OSFCD1mat2,16,ACSA,11.5,live,,,NO,
OSFCD1mat2,17,FRAM,36.9,stump,0.94,1,NO,
OSFCD1mat2,18,FRAM,81.2,live,,,NO,
OSFCD1mat2,19,ACSA,28.5,live,,,NO,
OSFCD1mat2,20,ACSA,11.3,live,,,NO,
OSFCD1gap3,1,FRAM,68.2,stump,0.05,1,NO,
OSFCD1gap3,2,ACSA,22.5,live,,,NO,
OSFCD1gap3,3,ACRU,44.7,stump,0.24,2,NO,
OSFCD1gap3,4,ACRU,28.2,stump,0.16,1,NO,
OSFCD1gap3,5,FRAM,68.2,stump,0.6,1,NO,
OSFCD1gap3,6,ACSA,21.1,live,,,NO,
OSFCD1gap3,7,ACRU,22.4,live,,,NO,
OSFCD1gap3,8,TSCA,23.5,live,,,NO,
OSFCD1gap3,9,ACSA,27.3,live,,,NO,
OSFCD1gap3,10,ACSA,15,stump,0.15,2,NO,
OSFCD1gap3,11,ACSA,41.4,stump,0.23,2,NO,
OSFCD1gap3,12,BELE,29.1,live,,,NO,
OSFCD1gap3,13,BEAL,16.6,live,,,NO,
OSFCD1gap3,14,FRAM,13.8,stump,0.22,1,NO,
OSFCD1gap3,15,FRAM,19.9,live,,,NO,
OSFCD1gap3,16,ACSA,12.7,live,,,NO,
OSFCD1gap3,17,FRAM,30.3,live,,,YES,
OSFCD1gap3,18,FRAM,51.8,stump,0.59,1,NO,
OSFCD1gap3,19,ACSA,11.6,stump,0.21,1,NO,
OSFCD1gap3,20,BELE,14.9,live,,,NO,
OSFCD1gap3,21,BELE,16.9,live,,,NO,
OSFCD1gap3,22,ACRU,16.5,stump,0.21,1,NO,
OSFCD1mat3,1,FRAM,21,live,,,NO,
OSFCD1mat3,2,ACSA,26,live,,,NO,
OSFCD1mat3,3,FRAM,61.2,stump,0.26,1,NO,
OSFCD1mat3,4,ACSA,19.4,stump,0.23,1,NO,
OSFCD1mat3,5,ACSA,14.4,stump,0.17,1,NO,
OSFCD1mat3,6,ACSA,41.9,stump,0.53,1,NO,
OSFCD1mat3,7,ACSA,26.9,live,,,NO,
OSFCD1mat3,8,ACSA,25.4,live,,,NO,
OSFCD1mat3,9,ACSA,30,live,,,NO,
OSFCD1mat3,10,ACSA,20.8,stump,0.15,2,NO,
OSFCD1mat3,11,TSCA,13.8,stump,0.13,1,NO,
OSFCD1mat3,12,TSCA,28.7,live,,,NO,
OSFCD1mat3,13,TSCA,19.2,live,,,NO,
OSFCD1mat3,14,ACSA,24.4,live,,,NO,
OSFCD1mat3,15,FAGR,14.8,live,,,NO,
OSFCD1mat3,16,UNK,41.4,stump,0.26,4,NO,
OSFCD1mat3,17,ACRU,33.5,live,,,YES,
OSFCD1mat3,18,TSCA,18.1,snag,6,2,NO,
OSFCD1mat3,19,UNK,11.2,stump,0.24,3,NO,
OSFCD1mat3,20,TSCA,25.1,live,,,NO,
OSFCD1mat3,21,ACSA,24.7,live,,,NO,
OSFCD1mat3,22,FRAM,37.3,stump,0.09,1,NO,
OSFCD1mat3,23,ACSA,24.7,live,,,NO,
OSFCD1mat3,24,FRAM,62.7,stump,0.14,1,NO,
OSFCD1mat3,25,ACSA,10.7,live,,,NO,
OSFCD1mat3,26,ACSA,33.2,live,,,NO,
OSFCD1mat3,27,FRAM,28.8,live,,,NO,
OSFCD1mat3,28,TSCA,11.5,live,,,NO,
OSFCD1mat3,29,ACSA,20.6,live,,,NO,
OSFCD1mat3,30,TSCA,24.3,stump,0.23,1,NO,
OSFCD1mat3,31,TSCA,12,stump,0.2,1,NO,
OSFCD1mat3,32,TSCA,13.1,stump,0.11,1,NO,
OSFCD3unh1,1,ACSA,49.7,live,,,YES,
OSFCD3unh1,2,ACRU,44.8,live,,,YES,
OSFCD3unh1,3,FAGR,10.8,live,,,YES,
OSFCD3unh1,4,FAGR,12.2,live,,,YES,
OSFCD3unh1,5,ACSA,13,live,,,NO,
OSFCD3unh1,6,ACSA,15.5,snag,10,2,NO,
OSFCD3unh1,7,ACSA,24.3,live,,,NO,
OSFCD3unh1,8,FAGR,16.4,live,,,YES,
OSFCD3unh1,9,UNK,29.5,stump,0.21,5,NO,
OSFCD3unh1,10,FAGR,12.6,snag,10,1,NO,
OSFCD3unh1,11,ACSA,22.2,live,,,NO,
OSFCD3unh1,12,FRAM,34.6,live,,,NO,
OSFCD3unh1,13,FRAM,32.3,live,,,NO,
OSFCD3unh1,14,ACSA,41.5,live,,,NO,
OSFCD3unh1,15,ACSA,10.4,live,,,NO,
OSFCD3unh1,16,ACRU,44.1,live,,,NO,
OSFCD3unh1,17,ACSA,31.9,live,,,NO,
OSFCD3unh1,18,FAGR,19.3,live,,,YES,
OSFCD3unh1,19,ACRU,44.2,live,,,YES,
OSFCD3unh1,20,UNK,29.1,stump,0.22,4,NO,
OSFCD3unh2,1,FRAM,54.8,live,,,NO,
OSFCD3unh2,2,FAGR,15.6,live,,,NO,
OSFCD3unh2,3,FAGR,13.5,live,,,NO,
OSFCD3unh2,4,TSCA,29.2,live,,,NO,
OSFCD3unh2,5,TSCA,17.5,snag,4,1,NO,
OSFCD3unh2,6,TSCA,28,live,,,NO,
OSFCD3unh2,7,FRAM,48.3,live,,,NO,
OSFCD3unh2,8,ACSA,13,live,,,NO,
OSFCD3unh2,9,FAGR,23.5,snag,5,2,NO,
OSFCD3unh2,10,PRSE,13.6,live,,,NO,
OSFCD3unh2,11,PRSE,32.1,live,,,NO,
OSFCD3unh2,12,PRSE,11.9,snag,10,2,NO,
OSFCD3unh2,13,PRSE,20.7,stump,0.16,3,NO,
OSFCD3unh2,14,FRAM,47.4,live,,,YES,
OSFCD3unh2,15,ACSA,20.4,live,,,NO,
OSFCD3unh2,16,PRSE,18,live,,,NO,
OSFCD3unh2,17,TSCA,15.4,snag,2.7,2,NO,
OSFCD3unh2,18,ULSP,10.8,live,,,NO,
OSFCD3unh2,19,FRAM,35.8,live,,,NO,
OSFCD3unh2,20,FAGR,11.7,live,,,NO,
OSFCD3unh2,21,FAGR,16.7,live,,,NO,
OSFCD3unh2,22,ACSA,15.2,live,,,NO,
OSFCD3unh2,23,FRAM,44.3,live,,,NO,
OSFCD3unh2,24,FRAM,15.7,snag,12,2,NO,
OSFCD3unh2,25,ACSA,12.7,live,,,NO,
OSFCD3unh2,26,ACSA,24.1,live,,,NO,
OSFCD3unh2,27,ACSA,11,live,,,NO,
OSFCD3unh2,28,FRAM,28.7,live,,,NO,
OSFCD3unh2,29,BENI,30.6,live,,,NO,
OSFCD3unh2,30,ACSA,24.7,live,,,NO,
OSFCD3unh2,31,FAGR,20.8,snag,3.2,1,NO,
OSFCD3unh2,32,UNK,57,stump,0.6,4,NO,
OSFCD3unh2,33,ACSA,12.8,live,,,NO,
OSFCD3unh2,34,FRAM,44.8,live,,,YES,
OSFCD3unh3,1,ACSA,11.5,live,,,NO,
OSFCD3unh3,2,ACSA,18.5,live,,,NO,
OSFCD3unh3,3,FRAM,47.8,live,,,YES,
OSFCD3unh3,4,ACSA,26.9,live,,,NO,
OSFCD3unh3,5,ACSA,16,live,,,NO,
OSFCD3unh3,6,UNK,29.4,snag,0.83,4,NO,
OSFCD3unh3,7,ACSA,54.8,live,,,YES,
OSFCD3unh3,8,FRAM,61.5,live,,,NO,
OSFCD3unh3,9,FRAM,52.2,live,,,NO,
OSFCD3unh3,10,ACSA,20.3,live,,,NO,
OSFCD3unh3,11,ACSA,55.4,live,,,YES,
OSFCD3unh3,12,FAGR,37.4,live,,,YES,
OSFCD3unh3,13,ACSA,12.3,live,,,NO,
OSFCD3unh3,14,ACSA,14.6,live,,,NO,
OSFCD3unh3,15,FAGR,14.2,snag,8,1,NO,
OSFCD3unh3,16,UNK,14.3,stump,0.37,4,NO,
OSFCD3unh3,17,ACSA,10.9,live,,,NO,
OSFCD3unh3,18,PRSE,54.1,live,,,NO,
OSFCD3unh3,19,PRSE,35.2,live,,,NO,
OSFCD3unh3,20,FRAM,55.3,live,,,NO,
OSFCD3unh4,1,FRAM,38.6,live,,,YES,
OSFCD3unh4,2,ACSA,13.5,live,,,NO,
OSFCD3unh4,3,TIAM,21.3,live,,,NO,
OSFCD3unh4,4,FRAM,49.5,live,,,YES,
OSFCD3unh4,5,FRAM,20.8,live,,,NO,
OSFCD3unh4,6,FRAM,41.6,live,,,YES,
OSFCD3unh4,7,FAGR,14.1,live,,,NO,
OSFCD3unh4,8,TSCA,20.8,live,,,NO,
OSFCD3unh4,9,FAGR,24.2,snag,9,1,NO,
OSFCD3unh4,10,ACSA,55.6,live,,,NO,
OSFCD3unh4,11,ACSA,11.7,snag,9.5,1,NO,
OSFCD3unh4,12,ACSA,18.6,live,,,NO,
OSFCD3unh4,13,PRSE,50,live,,,YES,
OSFCD3unh4,14,UNK,17.8,stump,0.35,4,NO,
OSFCD3unh4,15,OSVI,13.8,live,,,NO,
OSFCD3unh4,16,TSCA,18.7,live,,,NO,
OSFCD3unh4,17,BEAL,37.3,live,,,NO,
OSFCD3unh4,18,UNK,59.5,stump,0.22,5,NO,
OSFCD3unh4,19,FAGR,37.3,live,,,YES,
OSFCD3unh4,20,ACSA,19,live,,,NO,
OSFCD3unh4,21,ACSA,28.2,live,,,NO,
OSFCD3unh4,22,ACSA,27.6,snag,10,2,NO,
OSFCD3unh4,23,ACSA,15.6,live,,,NO,
OSFCD3unh4,24,ACSA,18.3,live,,,NO,
OMSFCRgap2,1,BEAL,11.9,stump,0.23,2,NO,
OMSFCRgap2,2,FRAM,46,stump,0.18,1,NO,
OMSFCRgap2,3,UNK,53.4,stump,0.35,3,NO,
OMSFCRgap2,4,UNK,41,stump,0.26,3,NO,
OMSFCRgap2,5,PRSE,37.7,stump,,,NO,
OMSFCRgap2,6,BEPA,10.6,stump,,,NO,
OMSFCRgap2,7,UNK,55,stump,0.34,3,NO,
OMSFCRgap2,8,UNK,17.2,stump,0.16,4,NO,
OMSFCRgap2,9,UNK,13.9,stump,0.15,3,NO,
OMSFCRgap2,10,UNK,27.5,stump,0.21,3,NO,
OMSFCRgap2,11,PRSE,71,stump,1.33,3,NO,stump
OMSFCRgap2,12,PRSE,66.2,stump,0.41,2,NO,
OMSFCRgap2,13,UNK,25.5,stump,0.2,2,NO,
OMSFCRgap2,14,PRSE,54.1,stump,0.24,2,NO,
OMSFCRgap2,15,UNK,53,stump,0.23,3,NO,
OMSFCRgap2,16,UNK,23.4,stump,0.16,4,NO,
OMSFCRgap2,17,PRSE,48.2,stump,0.35,2,NO,
OMSFCRgap2,18,PRSE,55.4,stump,,,NO,
OMSFCRgap2,19,UNK,41,stump,0.29,3,NO,
OMSFCRgap2,20,FRAM,48.8,stump,0.26,1,NO,
OMSFCRgap2,21,PRSE,39,stump,0.31,3,NO,
OMSFCRgap2,22,UNK,27.5,stump,0.36,4,NO,
OMSFCRgap2,23,UNK,22,stump,0.14,3,NO,
OMSFCRmat2,1,ACSA,67.7,snag,3.2,4,NO,
OMSFCRmat2,2,ACRU,12.4,live,,,NO,
OMSFCRmat2,3,BEAL,27.9,live,,,NO,
OMSFCRmat2,4,BEAL,39,live,,,NO,
OMSFCRmat2,5,FRAM,66.2,stump,0.22,1,NO,
OMSFCRmat2,6,ACSA,39.7,live,,,NO,
OMSFCRmat2,7,ACRU,19.9,live,,,NO,
OMSFCRmat2,8,UNK,12.2,stump,0.06,4,NO,
OMSFCRmat2,9,ACRU,27.1,live,,,NO,
OMSFCRmat2,10,ACSA,15,live,,,NO,
OMSFCRmat2,11,ACSA,13.5,live,,,NO,
OMSFCRmat2,12,ACSA,19.7,live,,,NO,
OMSFCRmat2,13,QURU,64.8,live,,,NO,
OMSFCRmat2,14,PIST,34.2,live,,,NO,
OMSFCRmat2,15,ACSA,24.3,live,,,NO,
OMSFCRmat2,16,QURU,59.6,live,,,NO,
OMSFCRmat2,17,BEAL,22.7,snag,1.6,3,NO,
OMSFCRmat2,18,BEAL,16.9,snag,1.13,4,NO,
OMSFCRmat2,19,BEAL,36.7,snag,2.4,4,NO,
OMSFCRmat2,20,ACRU,15.7,live,,,NO,
OMSFCRmat2,21,TSCA,10.2,stump,0.1,4,NO,
OMSFCRmat2,22,FAGR,12,live,,,NO,
OMSFCRmat2,23,ACSA,14.2,live,,,NO,
OMSFCRgap3,1,FRAM,19.5,stump,1,1,NO,stump
OMSFCRgap3,2,ACSA,38.7,live,,,NO,
OMSFCRgap3,3,ACSA,49.9,live,,,NO,
OMSFCRgap3,4,ACSA,30.6,stump,1.03,2,NO,stump
OMSFCRgap3,5,ACSA,29.8,stump,0.26,2,NO,
OMSFCRgap3,6,ACSA,29.2,stump,,,NO,
OMSFCRgap3,7,FRAM,16.4,stump,0.21,1,NO,
OMSFCRgap3,8,FRAM,41.6,stump,0.27,1,NO,
OMSFCRgap3,9,UNK,14.1,stump,0.17,2,NO,
OMSFCRgap3,10,FRAM,29.3,stump,0.29,1,NO,
OMSFCRgap3,11,FRAM,15.8,stump,0.4,1,NO,
OMSFCRgap3,12,UNK,24.3,stump,0.17,4,NO,
OMSFCRgap3,13,FRAM,21.1,stump,0.24,1,NO,
OMSFCRgap3,14,FRAM,15.6,live,,,NO,
OMSFCRgap3,15,ACSA,26.7,live,,,NO,
OMSFCRgap3,16,ACSA,35.7,live,,,NO,
OMSFCRgap3,17,FRAM,15.4,stump,0.19,1,NO,
OMSFCRgap3,18,FRAM,20.6,stump,0.24,1,NO,
OMSFCRgap3,19,ACSA,56.4,live,,,NO,
OMSFCRgap3,20,FRAM,10.7,live,,,NO,
OMSFCRgap3,21,UNK,10.5,stump,0.09,3,NO,
OMSFCRmat3,1,ACSA,51.6,live,,,NO,
OMSFCRmat3,2,FRAM,39.6,stump,0.35,1,NO,
OMSFCRmat3,3,FRAM,46.3,stump,0.3,2,NO,
OMSFCRmat3,4,ACSA,36.2,live,,,NO,
OMSFCRmat3,5,ACSA,39.2,live,,,NO,
OMSFCRmat3,6,ACSA,12.4,live,,,NO,
OMSFCRmat3,7,FRAM,41.7,stump,0.58,2,NO,
OMSFCRmat3,8,FRAM,20.1,stump,0.37,3,NO,
OMSFCRmat3,9,FRAM,38.8,stump,0.19,3,NO,
OMSFCRmat3,10,PRSE,35.1,stump,,,NO,
OMSFCRmat3,11,ACSA,10.4,stump,,,NO,
OMSFCRmat3,12,UNK,35,stump,0.16,4,NO,
OMSFCRmat3,13,ACSA,25.5,live,,,NO,
OMSFCRmat3,14,ACSA,14.1,snag,4.3,3,NO,
OMSFCRmat3,15,FRAM,27.5,stump,0.08,3,NO,
OMSFCRmat3,16,FRAM,27.9,stump,0.17,3,NO,
OMSFCRmat3,17,ACSA,11.1,live,,,NO,
OMSFCRmat3,18,FRAM,25.9,stump,0.19,3,NO,
OMSFCRmat3,19,ACSA,40.7,live,,,NO,
OMSFCRmat3,20,FRAM,26.7,stump,0.24,1,NO,
OMSFCRmat3,21,FRAM,39.3,stump,0.21,3,NO,
OMSFCRmat3,22,FRAM,28.6,stump,0.16,2,NO,
OMSFCRmat3,23,ACSA,45.8,live,,,NO,
OMSFCRmat3,24,FRAM,31.9,stump,0.78,2,NO,
PSFPMHgap1,1,FRAM,40.6,live,,,NO,
PSFPMHgap1,2,ACSA,19.8,snag,1.34,2,NO,
PSFPMHgap1,3,FRAM,21.7,live,,,NO,
PSFPMHgap1,4,FRAM,33.2,live,,,NO,
PSFPMHgap1,5,FRAM,33.6,stump,0.31,2,NO,
PSFPMHgap1,6,FRAM,76.6,stump,0.09,1,NO,
PSFPMHgap1,7,FRAM,41.4,stump,0.29,1,NO,
PSFPMHgap1,8,ACSA,32.2,snag,3.8,1,NO,
PSFPMHgap1,9,ACSA,18.8,live,,,NO,
PSFPMHgap1,10,ACSA,60,live,,,NO,
PSFPMHgap1,11,ACSA,33.3,live,,,NO,
PSFPMHgap1,12,PRSE,25.6,live,,,NO,
PSFPMHgap1,13,ACSA,29.1,live,,,NO,
PSFPMHgap1,14,ACSA,14.7,live,,,NO,
PSFPMHgap1,15,FRAM,55.1,stump,0.14,1,NO,
PSFPMHgap1,16,FRAM,40.2,live,,,NO,
PSFPMHgap1,17,FRAM,25.7,stump,0.43,1,NO,
PSFPMHgap1,18,UNK,33.7,stump,0.15,4,NO,
PSFPMHgap1,19,ACSA,14.3,live,,,NO,
PSFPMHgap1,20,ACSA,31.1,live,,,NO,
PSFPMHgap1,21,FAGR,25.5,stump,0.21,1,NO,
PSFPMHmat1,1,FRAM,37.6,live,,,NO,
PSFPMHmat1,2,FRAM,29.9,live,,,NO,
PSFPMHmat1,3,BEAL,42.8,live,,,NO,
PSFPMHmat1,4,BEAL,27.8,live,,,NO,
PSFPMHmat1,5,BEAL,33.1,live,,,NO,
PSFPMHmat1,6,FRAM,19.1,snag,13,1,NO,
PSFPMHmat1,7,ACSA,26,live,,,NO,
PSFPMHmat1,8,FAGR,13.3,live,,,NO,
PSFPMHmat1,9,ACSA,33.7,live,,,NO,
PSFPMHmat1,10,FAGR,13.3,live,,,NO,
PSFPMHmat1,11,BEAL,27.7,live,,,NO,
PSFPMHmat1,12,ACSA,20.7,live,,,NO,
PSFPMHmat1,13,BEAL,38,live,,,NO,
PSFPMHmat1,14,ACSA,19.5,live,,,NO,
PSFPMHmat1,15,FRAM,24.6,live,,,YES,
PSFPMHmat1,16,ACPE,11.1,live,,,NO,
PSFPMHmat1,17,ACPE,13.1,stump,0.53,2,NO,
PSFPMHmat1,18,FRAM,63.3,stump,0.3,1,NO,
PSFPMHmat1,19,FRAM,45,stump,0.28,1,NO,
PSFPMHmat1,20,OSVI,,live,,,NO,
PSFPMHgap2,1,ACSA,42.2,live,,,NO,
PSFPMHgap2,2,FRAM,39.6,stump,0.15,2,NO,
PSFPMHgap2,3,FRAM,54.8,stump,0.27,1,NO,
PSFPMHgap2,4,FRAM,36.4,stump,0.22,2,NO,
PSFPMHgap2,5,ACSA,17,live,,,NO,
PSFPMHgap2,6,ACSA,38.6,live,,,NO,
PSFPMHgap2,7,FRAM,115.5,stump,0.14,2,NO,
PSFPMHgap2,8,OSVI,14.5,live,,,NO,
PSFPMHgap2,9,FRAM,39,stump,0.46,2,NO,
PSFPMHgap2,10,FRAM,48.6,stump,0.23,1,NO,
PSFPMHgap2,11,ACSA,48.6,live,,,NO,
PSFPMHgap2,12,ACSA,40.7,live,,,NO,
PSFPMHmat2,1,ACSA,27.3,live,,,NO,
PSFPMHmat2,2,BEAL,31.6,live,,,NO,
PSFPMHmat2,3,ACSA,24.6,live,,,NO,
PSFPMHmat2,4,FRAM,38.3,live,,,NO,
PSFPMHmat2,5,FRAM,36.6,live,,,NO,
PSFPMHmat2,6,FRAM,45.7,stump,0.84,1,NO,
PSFPMHmat2,7,FRAM,26.1,stump,0.89,2,NO,
PSFPMHmat2,8,TIAM,37.6,live,,,NO,
PSFPMHmat2,9,FRAM,17.7,snag,13,1,NO,
PSFPMHmat2,10,FAGR,23.1,live,,,NO,
PSFPMHmat2,11,FRAM,41.6,live,,,NO,
PSFPMHmat2,12,FRAM,48.9,live,,,NO,
PSFPMHmat2,13,FRAM,44.3,live,,,NO,
PSFPMHmat2,14,FRAM,67.3,stump,0.38,1,NO,
PSFPMHmat2,15,FRAM,17,stump,0.19,1,NO,
PSFPMHmat2,16,ACSA,30,live,,,NO,
PSFPMHmat2,17,ACSA,12.5,live,,,NO,
PSFPMHgap1,1,FAGR,26,stump,,,NO,
PSFPMHgap1,2,ACSA,22.8,live,,,NO,
PSFPMHgap1,3,FAGR,28.6,stump,0.18,1,NO,
PSFPMHgap1,4,BEAL,36,stump,,,NO,
PSFPMHgap1,5,ACSA,50.3,stump,0.24,2,NO,
PSFPMHgap1,6,FAGR,28.1,stump,0.28,1,NO,
PSFPMHgap1,7,FAGR,31.5,stump,0.2,2,NO,
PSFPMHgap1,8,ACSA,66.7,live,,,NO,
PSFPMHgap1,9,FAGR,23.6,snag,4.2,1,NO,
PSFPMHgap1,10,BEPA,29.2,stump,0.66,2,NO,
PSFPMHgap1,11,FAGR,22.7,stump,0.2,2,NO,
PSFPMHmat3,1,ACSA,31,live,,,NO,
PSFPMHmat3,2,FRAM,36.2,live,,,NO,
PSFPMHmat3,3,ACSA,17.4,stump,0.26,3,NO,
PSFPMHmat3,4,ACSA,58.3,live,,,NO,
PSFPMHmat3,5,PRSE,40.4,live,,,NO,
PSFPMHmat3,6,FRAM,62.3,stump,0.25,2,NO,
PSFPMHmat3,7,FRAM,25.4,stump,0.17,2,NO,
PSFPMHmat3,8,OSVI,25.8,live,,,NO,
PSFPMHmat3,9,OSVI,24.2,live,,,NO,
PSFPMHmat3,10,OSVI,17.1,snag,6.5,1,NO,
PSFPMHmat3,11,FRAM,48.9,stump,0.29,2,NO,
PSFPMHmat3,12,UNK,48.7,stump,0.44,3,NO,
PSFPMHmat3,13,UNK,55.9,stump,0.11,3,NO,
PSFPMHmat3,14,ACSA,26.2,live,,,NO,
PSFPMHmat3,15,FRAM,26.1,live,,,NO,
PSFPMHmat3,16,FAGR,56.6,stump,0.25,2,NO,
PSFPMHmat3,17,ACSA,41.6,live,,,NO,
PSFPMHmat3,18,UNK,14,stump,0.15,4,NO,
PSFPMHmat3,19,FRAM,36.7,live,,,NO,
BRSPunh1,1,BENI,34.6,live,,,NO,
BRSPunh1,2,PRSE,63,live,,,NO,
BRSPunh1,3,OSVI,12,live,,,NO,
BRSPunh1,4,PRSE,22.5,snag,4.8,2,NO,
BRSPunh1,5,FRAM,73.4,live,,,NO,
BRSPunh1,6,ACSA,20.4,live,,,NO,
BRSPunh1,7,PRSE,68.3,live,,,NO,
BRSPunh1,8,ACRU,14.4,live,,,NO,
BRSPunh1,9,FRAM,30.1,live,,,NO,
BRSPunh1,10,OSVI,13.6,live,,,NO,
BRSPunh1,11,ACSA,30.6,live,,,NO,
BRSPunh1,12,OSVI,10.9,live,,,NO,
BRSPunh1,13,ACRU,21.9,live,,,NO,
BRSPunh1,14,ACRU,10.6,live,,,NO,
BRSPunh1,15,PRSE,42.4,live,,,NO,
BRSPunh1,16,OSVI,12.6,live,,,NO,
BRSPunh1,17,BENI,17.7,live,,,NO,
BRSPunh1,18,TSCA,20.3,live,,,NO,
BRSPunh1,19,ACRU,11.8,live,,,NO,
BRSPunh1,20,UNK,55.8,stump,0.2,4,NO,
BRSPunh1,21,UNK,22.6,stump,0.25,4,NO,
BRSPunh2,1,ACPE,10.8,live,,,NO,
BRSPunh2,2,FRAM,18.7,live,,,NO,
BRSPunh2,3,ACSA,22.2,live,,,NO,
BRSPunh2,4,FRAM,45.6,live,,,NO,
BRSPunh2,5,ACSA,52.3,live,,,NO,
BRSPunh2,6,FRAM,18.8,live,,,NO,
BRSPunh2,7,FRAM,11.4,live,,,NO,
BRSPunh2,8,ACSA,39.3,stump,0.84,4,NO,
BRSPunh2,9,QURU,45.4,snag,2.23,2,NO,
BRSPunh2,10,FRAM,46.6,live,,,NO,
BRSPunh2,11,FRAM,16.2,snag,11,1,NO,
BRSPunh2,12,ACRU,17,live,,,NO,
BRSPunh2,13,FRAM,25.8,live,,,NO,
BRSPunh2,14,ACSA,48.4,live,,,NO,
BRSPunh2,15,FRAM,34.6,live,,,NO,
BRSPunh2,16,FRAM,49.9,live,,,NO,
BRSPunh2,17,FRAM,35.7,live,,,NO,
BRSPunh2,18,ACRU,23.4,live,,,NO,
BRSPunh3,1,FAGR,13.5,live,,,NO,
BRSPunh3,2,BENI,34.1,live,,,NO,
BRSPunh3,3,ACSA,17.2,live,,,NO,
BRSPunh3,4,TIAM,21.7,snag,4,2,NO,
BRSPunh3,5,FRNI,17.2,live,,,NO,
BRSPunh3,6,ACSA,37.1,live,,,NO,
BRSPunh3,7,FRAM,31.8,snag,14,2,NO,
BRSPunh3,8,ACSA,52.8,live,,,NO,
