"","plot_ID","Stand_name","State","Ownership_cat","Treatment","EAB_present","forest_type","species","small_saplings_tally","large_saplings_tally","all_saplings_tally"
"1303","TNCLPgap2","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","all",10,4,14
"1304","TNCLPgap2","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","ACSA",0,2,2
"1305","TNCLPgap2","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","FRAM",0,0,0
"1306","TNCLPgap2","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","FAGR",0,0,0
"1307","TNCLPgap2","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","ACRU",0,0,0
"1308","TNCLPgap2","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","BEAL",0,0,0
"1309","TNCLPgap3","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","all",13,3,16
"1310","TNCLPgap3","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","ACSA",6,2,8
"1311","TNCLPgap3","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","FRAM",0,0,0
"1312","TNCLPgap3","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","FAGR",0,1,1
"1313","TNCLPgap3","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","ACRU",0,0,0
"1314","TNCLPgap3","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","BEAL",0,0,0
"1315","TNCLPmat1","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","all",18,15,33
"1316","TNCLPmat1","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","ACSA",16,7,23
"1317","TNCLPmat1","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","FRAM",0,0,0
"1318","TNCLPmat1","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","FAGR",0,0,0
"1319","TNCLPmat1","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","ACRU",0,0,0
"1320","TNCLPmat1","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","BEAL",0,0,0
"1321","TNCLPmat2","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","all",16,3,19
"1322","TNCLPmat2","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","ACSA",13,2,15
"1323","TNCLPmat2","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","FRAM",0,0,0
"1324","TNCLPmat2","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","FAGR",0,0,0
"1325","TNCLPmat2","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","ACRU",0,0,0
"1326","TNCLPmat2","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","BEAL",0,0,0
"1327","TNCLPmat3","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","all",30,21,51
"1328","TNCLPmat3","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","ACSA",24,5,29
"1329","TNCLPmat3","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","FRAM",0,7,7
"1330","TNCLPmat3","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","FAGR",0,0,0
"1331","TNCLPmat3","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","ACRU",0,0,0
"1332","TNCLPmat3","Long Pond harvested","VT","private_nonprofit","regeneration","no","RNH","BEAL",0,0,0
"1333","TNCLPunh1","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","all",8,1,9
"1334","TNCLPunh1","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","ACSA",1,0,1
"1335","TNCLPunh1","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","FRAM",0,0,0
"1336","TNCLPunh1","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","FAGR",0,0,0
"1337","TNCLPunh1","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","ACRU",0,0,0
"1338","TNCLPunh1","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","BEAL",0,0,0
"1339","TNCLPunh2","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","all",5,3,8
"1340","TNCLPunh2","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","ACSA",5,3,8
"1341","TNCLPunh2","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","FRAM",0,0,0
"1342","TNCLPunh2","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","FAGR",0,0,0
"1343","TNCLPunh2","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","ACRU",0,0,0
"1344","TNCLPunh2","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","BEAL",0,0,0
"1345","TNCLPunh3","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","all",10,4,14
"1346","TNCLPunh3","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","ACSA",6,2,8
"1347","TNCLPunh3","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","FRAM",2,0,2
"1348","TNCLPunh3","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","FAGR",0,0,0
"1349","TNCLPunh3","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","ACRU",0,0,0
"1350","TNCLPunh3","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","BEAL",0,0,0
"1351","TNCLPunh4","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","all",7,9,16
"1352","TNCLPunh4","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","ACSA",1,4,5
"1353","TNCLPunh4","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","FRAM",0,0,0
"1354","TNCLPunh4","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","FAGR",0,2,2
"1355","TNCLPunh4","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","ACRU",0,0,0
"1356","TNCLPunh4","Long Pond unharvested","VT","private_nonprofit","unharvested","no","RNH","BEAL",0,1,1
"1357","TSF49unh1","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","all",8,8,16
"1358","TSF49unh1","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","ACSA",0,0,0
"1359","TSF49unh1","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","FRAM",0,0,0
"1360","TSF49unh1","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","FAGR",3,2,5
"1361","TSF49unh1","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","ACRU",0,0,0
"1362","TSF49unh1","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","BEAL",0,0,0
"1363","TSF49unh2","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","all",0,3,3
"1364","TSF49unh2","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","ACSA",0,2,2
"1365","TSF49unh2","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","FRAM",0,0,0
"1366","TSF49unh2","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","FAGR",0,0,0
"1367","TSF49unh2","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","ACRU",0,0,0
"1368","TSF49unh2","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","BEAL",0,0,0
"1369","TSF49unh3","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","all",5,2,7
"1370","TSF49unh3","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","ACSA",0,2,2
"1371","TSF49unh3","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","FRAM",0,0,0
"1372","TSF49unh3","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","FAGR",0,0,0
"1373","TSF49unh3","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","ACRU",0,0,0
"1374","TSF49unh3","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","BEAL",0,0,0
"1375","TSF49unh4","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","all",1,10,11
"1376","TSF49unh4","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","ACSA",0,6,6
"1377","TSF49unh4","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","FRAM",0,0,0
"1378","TSF49unh4","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","FAGR",1,2,3
"1379","TSF49unh4","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","ACRU",0,0,0
"1380","TSF49unh4","Tunxis State Forest stand 49","CT","public_state","unharvested","yes","RNH","BEAL",0,0,0
