"","stand","num_plots","num_ash_plots","prop_ash"
"11484",10229956,107,33,0.308411214953271
"11487",10142966,392,115,0.293367346938776
"11496",10060919,71,13,0.183098591549296
"11497",20228476,366,77,0.210382513661202
"11498",10229810,111,66,0.594594594594595
"11499",10044814,477,238,0.49895178197065
"11506",10076520,51,22,0.431372549019608
"11509",10062049,68,14,0.205882352941176
"11518",50305952,987,352,0.356636271529889
"11521",10076257,83,41,0.493975903614458
"11523",10229901,350,86,0.245714285714286
"11526",10143577,97,31,0.319587628865979
"11530",10142932,88,20,0.227272727272727
"11539",10143087,846,230,0.271867612293144
"11542",20210108,365,124,0.33972602739726
"11545",20076656,452,207,0.457964601769911
"11546",10060166,362,128,0.353591160220994
"11547",10229796,240,74,0.308333333333333
"11549",10229875,386,112,0.290155440414508
"11552",10142331,290,114,0.393103448275862
"11557",10076349,52,21,0.403846153846154
"11565",10076432,86,47,0.546511627906977
"11566",10076356,169,38,0.224852071005917
"11567",10076657,81,42,0.518518518518518
"11568",10229837,64,12,0.1875
"11569",60228484,67,12,0.17910447761194
"11570",10227775,285,83,0.291228070175439
"11571",10143940,45,19,0.422222222222222
"11572",10144024,173,70,0.404624277456647
"11574",10142944,305,75,0.245901639344262
"11575",20076448,454,144,0.317180616740088
"11576",10227640,87,29,0.333333333333333
"11579",60308212,720,303,0.420833333333333
"11580",60321684,708,235,0.331920903954802
"11584",10062094,960,277,0.288541666666667
"11585",10143302,214,49,0.228971962616822
"11589",10076477,431,288,0.668213457076566
"11590",10062047,138,22,0.159420289855072
"11591",10061975,147,31,0.210884353741497
"11592",10227352,165,39,0.236363636363636
"11595",10076590,225,94,0.417777777777778
"11596",60076592,50,15,0.3
"11602",10137775,434,91,0.209677419354839
"11604",10213296,63,16,0.253968253968254
"11607",10076344,51,26,0.509803921568627
"11609",10229866,122,25,0.204918032786885
"11611",20228440,69,18,0.260869565217391
"11614",10076800,160,63,0.39375
"11620",20209832,246,133,0.540650406504065
"11621",10210107,82,44,0.536585365853659
"11622",60076800,81,17,0.209876543209877
"11623",10076808,352,94,0.267045454545455
"11627",10228441,286,64,0.223776223776224
"11631",10142880,156,41,0.262820512820513
"11632",50143984,2202,1086,0.493188010899183
"11636",20076570,222,63,0.283783783783784
"11639",10229871,380,118,0.310526315789474
"11641",10228440,876,236,0.269406392694064
"11645",10076487,92,41,0.445652173913043
"11648",10229984,233,73,0.313304721030043
"11649",20229968,90,17,0.188888888888889
"11653",10076662,64,43,0.671875
"11654",10228536,163,50,0.306748466257669
"11660",60076416,58,14,0.241379310344828
"11663",10076562,51,16,0.313725490196078
"11664",60076664,52,23,0.442307692307692
"11666",10062033,105,17,0.161904761904762
"11667",10228425,70,13,0.185714285714286
"11668",60227644,60,18,0.3
"11669",10227645,245,55,0.224489795918367
"11672",60076432,50,18,0.36
"11675",10229974,48,16,0.333333333333333
"11676",10229993,225,59,0.262222222222222
"11680",20209844,48,29,0.604166666666667
"11681",10076414,67,20,0.298507462686567
"11682",10076358,110,40,0.363636363636364
"11686",10044635,117,37,0.316239316239316
"11688",10043904,59,23,0.389830508474576
"11691",60076596,54,28,0.518518518518518
"11692",10076596,444,168,0.378378378378378
"11698",60076316,46,11,0.239130434782609
"11699",10076516,116,50,0.431034482758621
"11701",10229896,305,78,0.255737704918033
"11705",20209768,49,23,0.469387755102041
"11706",10076260,64,20,0.3125
"11713",10043254,84,19,0.226190476190476
"11714",10143467,295,60,0.203389830508475
"11715",20209722,206,76,0.368932038834951
"11717",60076864,77,24,0.311688311688312
"11721",60076396,59,21,0.355932203389831
"11723",60076568,63,16,0.253968253968254
"11724",10143130,77,19,0.246753246753247
"11725",10143341,136,23,0.169117647058824
"11726",50321684,389,130,0.334190231362468
"11730",10229994,51,13,0.254901960784314
"11732",10227773,145,39,0.268965517241379
"11733",60305952,126,36,0.285714285714286
"11735",60076344,75,29,0.386666666666667
"11738",10143120,530,195,0.367924528301887
"11741",60076372,58,29,0.5
"11743",10062084,134,25,0.186567164179104
"11749",10143342,399,155,0.388471177944862
"11750",50142784,229,109,0.475982532751092
"11753",10076343,552,259,0.469202898550725
"11754",20229886,46,10,0.217391304347826
"11755",60136912,462,144,0.311688311688312
"11757",20209592,45,20,0.444444444444444
"11758",10076792,56,14,0.25
"11763",20227662,49,14,0.285714285714286
"11767",50213252,279,103,0.369175627240143
"11769",10076607,71,33,0.464788732394366
"11770",10076472,79,25,0.316455696202532
"11772",60076424,86,43,0.5
"11773",10060438,180,38,0.211111111111111
"11774",20227656,237,62,0.261603375527426
"11775",10228521,299,66,0.220735785953177
"11779",60076536,56,22,0.392857142857143
"11780",10062032,606,246,0.405940594059406
"11782",10227653,49,15,0.306122448979592
"11786",10229885,419,87,0.20763723150358
"11789",20209932,528,134,0.253787878787879
"11792",10076426,135,79,0.585185185185185
"11796",20230012,181,51,0.281767955801105
"11804",10227618,58,14,0.241379310344828
"11806",10228423,365,92,0.252054794520548
"11809",20210024,70,32,0.457142857142857
"11811",60076812,54,18,0.333333333333333
"11813",20076328,184,92,0.5
"11814",10228568,555,110,0.198198198198198
"11816",10044676,94,17,0.180851063829787
"11821",20210010,47,29,0.617021276595745
"11827",10076655,976,464,0.475409836065574
"11829",10227647,155,48,0.309677419354839
"11831",10043837,153,27,0.176470588235294
"11833",10144161,215,105,0.488372093023256
"11837",10076846,76,39,0.513157894736842
"11840",60229888,55,16,0.290909090909091
"11846",60076360,45,13,0.288888888888889
"11847",10076812,77,34,0.441558441558442
"11848",20076464,502,287,0.571713147410359
"11849",10227631,1130,312,0.276106194690265
"11858",50305916,49,16,0.326530612244898
"11863",10228407,45,11,0.244444444444444
"11866",10229932,194,47,0.242268041237113
"11868",10043238,152,47,0.309210526315789
"11880",10076434,62,16,0.258064516129032
"11887",10060402,331,67,0.202416918429003
"11890",10043320,164,33,0.201219512195122
"11902",10044839,319,70,0.219435736677116
"11905",20210090,63,28,0.444444444444444
"11906",60076352,141,53,0.375886524822695
"11912",10227731,155,47,0.303225806451613
"11916",10229838,419,118,0.281622911694511
"11926",10060159,171,52,0.304093567251462
"11928",10230012,66,18,0.272727272727273
"11931",10043319,102,32,0.313725490196078
"11933",20209640,48,17,0.354166666666667
"11934",20209780,49,17,0.346938775510204
"11939",10043223,356,84,0.235955056179775
"11942",10143957,76,18,0.236842105263158
"11943",20209828,49,33,0.673469387755102
"11944",60076632,73,19,0.26027397260274
"11945",60076600,113,26,0.230088495575221
"11946",10076459,116,28,0.241379310344828
"11948",60076380,45,22,0.488888888888889
"11953",10227657,77,18,0.233766233766234
"11954",10227615,223,62,0.278026905829596
"11955",60227744,55,15,0.272727272727273
"11957",10044726,324,89,0.274691358024691
"11964",10076872,71,12,0.169014084507042
"11965",10076866,208,82,0.394230769230769
"11966",60076328,75,17,0.226666666666667
"11975",60136928,59,11,0.186440677966102
"11978",10144087,231,53,0.229437229437229
"11979",60076704,48,12,0.25
"11982",10076460,70,29,0.414285714285714
"11985",10229939,742,183,0.246630727762803
"11993",10227764,585,125,0.213675213675214
"11994",10227577,77,21,0.272727272727273
"11995",10228494,320,67,0.209375
"11999",20209632,47,13,0.276595744680851
"12000",20209600,67,23,0.343283582089552
"12004",10227735,126,33,0.261904761904762
"12008",10144074,355,116,0.326760563380282
"12010",10076620,174,43,0.247126436781609
"12012",20076548,413,80,0.193704600484261
"12016",20209586,50,21,0.42
"12019",10076528,1130,269,0.238053097345133
"12027",20210012,46,22,0.478260869565217
"12030",10227707,52,25,0.480769230769231
"12031",10229935,221,57,0.257918552036199
"12032",10043949,258,82,0.317829457364341
"12035",50143072,187,63,0.336898395721925
"12036",50142920,147,65,0.442176870748299
"12037",20209812,47,30,0.638297872340426
"12038",20209966,91,50,0.549450549450549
"12039",10076798,45,13,0.288888888888889
"12046",10076411,198,79,0.398989898989899
"12049",10227727,577,140,0.24263431542461
"12051",20209916,148,75,0.506756756756757
"12057",10061982,379,113,0.298153034300792
"12058",10229851,396,96,0.242424242424242
"12061",10142941,50,24,0.48
"12064",60076364,65,16,0.246153846153846
"12066",10227613,146,34,0.232876712328767
"12072",10076593,168,72,0.428571428571429
"12073",10076364,148,32,0.216216216216216
"12078",10043899,90,20,0.222222222222222
"12079",10044751,108,21,0.194444444444444
"12082",10142884,221,113,0.51131221719457
"12084",20209882,697,230,0.329985652797704
"12085",20076782,84,24,0.285714285714286
"12087",10227667,142,41,0.288732394366197
"12099",10076333,81,30,0.37037037037037
"12101",10076636,72,32,0.444444444444444
"12102",10076241,86,14,0.162790697674419
"12104",10229914,125,28,0.224
"12105",10228564,133,30,0.225563909774436
"12108",10044762,61,19,0.311475409836066
"12110",10044009,647,228,0.352395672333849
"12111",10076451,128,35,0.2734375
"12114",10227742,80,16,0.2
"12115",10230030,76,19,0.25
"12119",10144039,84,19,0.226190476190476
"12121",10144249,80,38,0.475
"12124",10317804,383,98,0.255874673629243
"12125",10228548,104,23,0.221153846153846
"12137",10143094,201,101,0.502487562189055
"12139",20076224,50,9,0.18
"12143",10227680,599,151,0.252086811352254
"12149",10043259,204,41,0.200980392156863
"12153",10228547,137,42,0.306569343065693
"12154",10227688,92,33,0.358695652173913
"12155",10229804,74,18,0.243243243243243
"12159",60043260,61,10,0.163934426229508
"12161",10143373,83,53,0.63855421686747
"12162",50142864,120,27,0.225
"12163",50143600,516,216,0.418604651162791
"12164",20209776,88,72,0.818181818181818
"12166",10076399,546,200,0.366300366300366
"12167",10076668,160,46,0.2875
"12168",60076436,50,8,0.16
"12174",20209886,90,36,0.4
"12177",10227582,55,13,0.236363636363636
"12180",10142753,302,62,0.205298013245033
"12182",10229930,1802,735,0.40788013318535
"12188",50143316,151,24,0.158940397350993
"12189",20210120,695,249,0.358273381294964
"12197",50144248,854,160,0.187353629976581
"12199",20076778,244,111,0.454918032786885
"12200",10228553,70,14,0.2
"12205",10227665,174,27,0.155172413793103
"12206",10230011,403,76,0.188585607940447
"12211",10043822,292,124,0.424657534246575
"12212",10142995,46,21,0.456521739130435
"12214",50144204,210,53,0.252380952380952
"12215",50143944,150,60,0.4
"12216",20209652,75,46,0.613333333333333
"12221",10229980,713,265,0.371669004207574
"12223",10043885,935,227,0.242780748663102
"12224",10044718,294,84,0.285714285714286
"12226",10144010,362,64,0.176795580110497
"12229",60076208,239,81,0.338912133891213
"12232",10076660,198,72,0.363636363636364
"12234",20076436,83,16,0.192771084337349
"12235",60076644,89,26,0.292134831460674
"12237",10142776,483,201,0.416149068322981
"12240",10076508,80,12,0.15
"12244",10227646,249,52,0.208835341365462
"12245",10043842,460,141,0.306521739130435
"12249",10229888,449,110,0.244988864142539
"12251",20210022,54,27,0.5
"12254",10076386,75,29,0.386666666666667
"12256",10076876,207,50,0.241545893719807
"12258",60076852,72,14,0.194444444444444
"12263",10076803,63,11,0.174603174603175
"12264",20076680,161,65,0.403726708074534
"12270",10227687,200,72,0.36
"12272",50143992,173,69,0.398843930635838
"12275",10076427,201,43,0.213930348258706
"12277",60043264,73,19,0.26027397260274
"12281",10143564,70,36,0.514285714285714
"12285",20076852,244,65,0.266393442622951
"12286",10228544,518,117,0.225868725868726
"12288",10044746,597,147,0.246231155778894
"12293",50143508,45,11,0.244444444444444
"12294",10076192,587,145,0.247018739352641
"12296",10229808,70,28,0.4
"12300",10142816,169,58,0.343195266272189
"12304",10138588,60,25,0.416666666666667
"12305",10076704,194,81,0.417525773195876
"12309",10228433,295,60,0.203389830508475
"12310",10229806,174,43,0.247126436781609
"12313",50142896,72,20,0.277777777777778
"12314",50143384,85,38,0.447058823529412
"12315",50143336,55,20,0.363636363636364
"12325",50213296,133,34,0.255639097744361
"12326",10076342,135,50,0.37037037037037
"12328",10229971,64,17,0.265625
"12333",10043250,477,129,0.270440251572327
"12334",50142780,97,56,0.577319587628866
"12336",10076301,94,21,0.223404255319149
"12339",20076456,161,95,0.590062111801242
"12341",10044646,417,78,0.18705035971223
"12344",50142752,372,74,0.198924731182796
"12345",10076416,92,28,0.304347826086957
"12346",60076804,54,17,0.314814814814815
"12347",10076350,364,126,0.346153846153846
"12348",60076312,65,15,0.230769230769231
"12355",20076564,207,111,0.536231884057971
"12357",10229785,113,38,0.336283185840708
"12359",20076524,286,90,0.314685314685315
"12363",10043324,789,322,0.408111533586819
"12370",20209644,64,15,0.234375
"12371",10076817,254,72,0.283464566929134
"12373",10227756,49,15,0.306122448979592
"12374",10227639,306,88,0.287581699346405
"12378",10076523,71,27,0.380281690140845
"12379",10076661,57,15,0.263157894736842
"12382",60043324,73,19,0.26027397260274
"12390",60227680,58,23,0.396551724137931
"12394",50213256,370,211,0.57027027027027
"12395",50143532,103,47,0.456310679611651
"12396",10076262,378,105,0.277777777777778
"12398",10076393,223,99,0.443946188340807
"12402",10076412,135,50,0.37037037037037
"12405",10229879,145,27,0.186206896551724
"12406",10229805,395,136,0.344303797468354
"12413",10076793,307,85,0.276872964169381
"12414",20076344,114,33,0.289473684210526
"12420",60076524,61,21,0.344262295081967
"12422",10229819,1465,442,0.301706484641638
"12423",10230026,243,59,0.242798353909465
"12424",10227621,141,40,0.283687943262411
"12429",10076430,68,29,0.426470588235294
"12433",10043889,213,56,0.262910798122066
"12435",50143116,160,37,0.23125
"12437",10076666,237,71,0.29957805907173
"12438",20076300,45,10,0.222222222222222
"12440",10043243,309,89,0.288025889967638
"12443",10143072,194,31,0.15979381443299
"12444",20076544,373,147,0.394101876675603
"12445",10076806,90,26,0.288888888888889
"12450",10227664,70,11,0.157142857142857
"12452",10229786,91,34,0.373626373626374
"12453",60043888,104,23,0.221153846153846
"12456",10144120,68,32,0.470588235294118
"12457",10227782,665,215,0.323308270676692
"12458",10228465,93,16,0.172043010752688
"12462",10076723,61,23,0.377049180327869
"12465",10229825,49,17,0.346938775510204
"12468",10228562,130,40,0.307692307692308
"12475",10227574,265,71,0.267924528301887
"12476",10230025,57,19,0.333333333333333
"12477",10229815,56,22,0.392857142857143
"12478",10228415,139,62,0.446043165467626
"12481",10076805,63,17,0.26984126984127
"12482",10076811,108,38,0.351851851851852
"12485",10229918,96,25,0.260416666666667
"12487",10076534,89,27,0.303370786516854
"12488",10229844,797,247,0.3099121706399
"12489",10229842,120,29,0.241666666666667
"12491",10044687,347,156,0.449567723342939
"12492",50143136,291,122,0.419243986254296
"12493",10076317,416,124,0.298076923076923
"12496",60229824,45,18,0.4
"12497",60227784,56,19,0.339285714285714
"12498",10229823,418,171,0.409090909090909
"12499",10044040,394,141,0.357868020304569
"12501",10043315,52,22,0.423076923076923
"12502",10044638,755,162,0.214569536423841
"12503",10076368,99,18,0.181818181818182
"12504",10076395,73,23,0.315068493150685
"12506",10230014,113,31,0.274336283185841
"12508",10043400,190,75,0.394736842105263
"12513",10076816,58,13,0.224137931034483
"12515",20076698,145,28,0.193103448275862
"12516",10228550,148,38,0.256756756756757
"12525",10076740,496,167,0.336693548387097
"12526",10076401,80,21,0.2625
"12529",20076208,69,14,0.202898550724638
"12530",20076288,408,210,0.514705882352941
"12532",10228514,105,34,0.323809523809524
"12533",60228516,48,12,0.25
"12536",10043267,376,91,0.242021276595745
"12537",50143500,308,103,0.334415584415584
"12538",10076325,207,77,0.371980676328502
"12540",10249229,1089,322,0.295684113865932
"12541",10228517,56,26,0.464285714285714
"12542",10043202,789,211,0.267427122940431
"12544",10043892,118,41,0.347457627118644
"12547",10044710,143,37,0.258741258741259
"12549",60076740,111,42,0.378378378378378
"12550",10076446,198,32,0.161616161616162
"12552",10227589,50,16,0.32
"12556",10076736,130,31,0.238461538461538
"12557",20076560,1877,538,0.286627597229622
"12559",10229824,50,23,0.46
"12560",60043892,54,16,0.296296296296296
"12561",20076602,351,58,0.165242165242165
"12565",10229904,419,81,0.193317422434368
"12573",60076772,115,32,0.278260869565217
"12574",10044214,1432,401,0.280027932960894
"12577",10076512,110,30,0.272727272727273
